Airport_ID,Name,Type,IATA
26531,Saidpur Airport,medium_airport,SPD
32455,Thakurgaon Airport,small_airport,TKR
32744,Shamshernagar Airport,small_airport,ZHM
26532,Osmany International Airport,medium_airport,ZYL
26534,Hazrat Shahjalal International Airport,large_airport,DAC
26535,Hong Kong International Airport,large_airport,HKG
28112,Hong Kong International Airport Kai Tak,closed,HKG
43192,Shun Tak Heliport,heliport,HHP
26537,Agra Airport,medium_airport,AGR
26538,Allahabad Airport,medium_airport,IXD
26540,Sri Guru Ram Dass Jee International Airport,large_airport,ATQ
26542,Adampur Airport,small_airport,AIP
316886,Villa Constitución Airport,closed,VIB
26543,Nal Airport,medium_airport,BKB
26545,Lal Bahadur Shastri Airport,medium_airport,VNS
26546,Kullu Manali Airport,medium_airport,KUU
26547,Bhatinda Air Force Station,medium_airport,BUP
26549,Bareilly Air Force Station,medium_airport,BEK
26550,Chandigarh Airport,medium_airport,IXC
26551,Kanpur Airport,medium_airport,KNU
26554,Dehradun Airport,medium_airport,DED
26555,Indira Gandhi International Airport,large_airport,DEL
333095,Vieste Airport,heliport,VIF
26557,Kangra Airport,medium_airport,DHM
26558,Gwalior Airport,medium_airport,GWL
26559,Hissar Airport,medium_airport,HSS
26562,Jodhpur Airport,medium_airport,JDH
26563,Jaipur International Airport,medium_airport,JAI
26564,Jaisalmer Airport,medium_airport,JSA
26565,Jammu Airport,medium_airport,IXJ
26567,Kota Airport,medium_airport,KTU
26568,Ludhiana Airport,medium_airport,LUH
26569,Leh Kushok Bakula Rimpochee Airport,medium_airport,IXL
26570,Chaudhary Charan Singh International Airport,medium_airport,LKO
26571,Pathankot Airport,medium_airport,IXP
26573,Pantnagar Airport,medium_airport,PGH
26576,Shimla Airport,small_airport,SLV
26578,Sheikh ul Alam Airport,medium_airport,SXR
26579,Satna Airport,small_airport,TNI
307240,Vivigani Airfield,small_airport,VIV
316948,Gurue Airport,small_airport,VJQ
30647,Attopeu Airport,small_airport,AOU
26582,Ban Huoeisay Airport,small_airport,HOE
26583,Luang Phabang International Airport,medium_airport,LPQ
31868,Luang Namtha Airport,small_airport,LXG
32582,Oudomsay Airport,small_airport,ODY
26584,Pakse International Airport,medium_airport,PKZ
32741,Sayaboury Airport,small_airport,ZBY
26586,Savannakhet Airport,medium_airport,ZVK
26587,Sam Neua Airport,medium_airport,NEU
32585,Saravane Airport,small_airport,VNA
32445,Thakhek Airport,small_airport,THK
26588,Wattay International Airport,medium_airport,VTE
32703,Xieng Khouang Airport,small_airport,XKH
317828,Xienglom Airport,small_airport,XIE
41567,Dr Juan Plate Airport,small_airport,VMI
26589,Macau International Airport,large_airport,MFM
35144,Dong Hoi Airport,medium_airport,VDH
35153,Kontum Airport,medium_airport,KON
30760,Bajhang Airport,small_airport,BJH
30706,Bhojpur Airport,small_airport,BHP
30701,Baglung Airport,small_airport,BGL
30707,Bharatpur Airport,small_airport,BHR
30761,Bajura Airport,small_airport,BJU
30753,Baitadi Airport,small_airport,BIT
26593,Gautam Buddha Airport,medium_airport,BWA
26594,Bhadrapur Airport,small_airport,BDP
30931,Tulsipur Airport,small_airport,DNP
30913,Dhangarhi Airport,small_airport,DHI
30875,Darchula Airport,small_airport,DAP
30936,Dolpa Airport,small_airport,DOP
32301,Silgadi Doti Airport,small_airport,SIH
31532,Palungtar Airport,small_airport,GKH
31703,Jiri Airport,small_airport,JIR
31712,Jumla Airport,small_airport,JUM
26595,Janakpur Airport,medium_airport,JKR
308298,Jomsom Airport,small_airport,JMO
26596,Tribhuvan International Airport,large_airport,KTM
31802,Lamidanda Airport,small_airport,LDN
28150,Lukla Airport,small_airport,LUA
31856,Langtang Airport,small_airport,LTG
30106,Manang Airport,small_airport,NGX
31892,Meghauli Airport,small_airport,MEY
32706,Mahendranagar Airport,small_airport,XMG
26597,Nepalgunj Airport,medium_airport,KEP
26598,Pokhara Airport,medium_airport,PKR
32172,Phaplu Airport,small_airport,PPL
32213,Rajbiraj Airport,small_airport,RJB
32209,Ramechhap Airport,small_airport,RHP
32236,Rukum Chaurjahari Airport,small_airport,RUK
32587,Rolpa Airport,small_airport,RPA
32237,Rumjatar Airport,small_airport,RUM
315124,Syangboche Airport,small_airport,SYH
26599,Simara Airport,small_airport,SIF
32311,Surkhet Airport,small_airport,SKH
31110,Sanfebagar Airport,small_airport,FEB
31675,Simikot Airport,small_airport,IMK
308293,Taplejung Airport,medium_airport,TPJ
32588,Tikapur Airport,small_airport,TPU
32463,Tumling Tar Airport,small_airport,TMI
26600,Biratnagar Airport,medium_airport,BIR
3341,Murod Kond Airport,medium_airport,LTU
3342,Tuticorin Airport,small_airport,TCR
26602,Agatti Airport,medium_airport,AGX
26604,Bellary Airport,medium_airport,BEP
35145,Kempegowda International Airport,large_airport,BLR
26606,Vijayawada Airport,medium_airport,VGA
26607,Coimbatore International Airport,medium_airport,CJB
26609,Cochin International Airport,large_airport,COK
26610,Calicut International Airport,large_airport,CCJ
26611,Kadapa Airport,medium_airport,CDP
26612,Car Nicobar Air Force Station,medium_airport,CBD
35141,Rajiv Gandhi International Airport,large_airport,HYD
26615,Begumpet Airport,medium_airport,BPM
329504,Kannur International Airport,medium_airport,CNN
26616,Madurai Airport,medium_airport,IXM
26617,Mangalore International Airport,medium_airport,IXE
26618,Chennai International Airport,large_airport,MAA
31996,Mysore Airport,small_airport,MYQ
26620,Vir Savarkar International Airport,medium_airport,IXZ
26621,Pondicherry Airport,medium_airport,PNY
26622,Sri Sathya Sai Airport,medium_airport,PUT
313997,Basanth Nagar Airport,small_airport,RMD
26623,Rajahmundry Airport,medium_airport,RJA
26624,Salem Airport,medium_airport,SXV
26626,Tanjore Air Force Base,small_airport,TJV
26627,Tirupati Airport,small_airport,TIR
26628,Tiruchirapally Civil Airport Airport,medium_airport,TRZ
26629,Trivandrum International Airport,large_airport,TRV
32647,Warangal Airport,small_airport,WGC
606,Yongphulla Airport,small_airport,YON
315554,Bathpalathang Airport,small_airport,BUT
308995,Gelephu Airport,medium_airport,GLU
26632,Paro Airport,medium_airport,PBH
316421,Ifuru Airport,small_airport,IFU
316420,Dharavandhoo Airport,small_airport,DRV
300712,Fuvahmulah Airport,small_airport,FVM
26633,Gan International Airport,medium_airport,GAN
26634,Hanimaadhoo Airport,medium_airport,HAQ
26635,Kadhdhoo Airport,medium_airport,KDO
26636,Malé International Airport,large_airport,MLE
308991,Kooddoo Airport,small_airport,GKK
26637,Kaadedhdhoo Airport,medium_airport,KDM
330376,Dhaalu Atoll Airport,small_airport,DDD
301316,Villa Airport,medium_airport,VAM
316419,Thimarafushi Airport,small_airport,TMF
26638,Don Mueang International Airport,large_airport,DMK
26639,Sa Pran Nak Airport,small_airport,KKM
26641,Kamphaeng Saen Airport,medium_airport,KDT
26643,Trat Airport,medium_airport,TDX
28118,Suvarnabhumi Airport,large_airport,BKK
26645,U-Tapao International Airport,medium_airport,UTP
26647,Chiang Mai International Airport,large_airport,CNX
26648,Mae Hong Son Airport,medium_airport,HGN
32597,Mae Hong Son Airport,small_airport,PYY
26649,Lampang Airport,medium_airport,LPT
26650,Nan Airport,medium_airport,NNT
26651,Phrae Airport,medium_airport,PRH
26653,Chiang Rai International Airport,medium_airport,CEI
26654,Phetchabun Airport,medium_airport,PHY
26655,Hua Hin Airport,medium_airport,HHQ
26656,Takhli Airport,medium_airport,TKH
26658,Mae Sot Airport,medium_airport,MAQ
26660,Sukhothai Airport,medium_airport,THS
26661,Phitsanulok Airport,medium_airport,PHS
26662,Tak Airport,medium_airport,TKT
32560,Uttaradit Airport,small_airport,UTR
26665,Surat Thani Airport,medium_airport,URT
26666,Narathiwat Airport,medium_airport,NAW
26667,Chumphon Airport,medium_airport,CJM
26668,Nakhon Si Thammarat Airport,medium_airport,NST
26669,Krabi Airport,medium_airport,KBV
26670,Songkhla Airport,medium_airport,SGZ
26671,Pattani Airport,medium_airport,PAN
26672,Samui Airport,medium_airport,USM
26674,Phuket International Airport,large_airport,HKT
26675,Ranong Airport,medium_airport,UNN
26676,Hat Yai International Airport,medium_airport,HDY
26677,Trang Airport,medium_airport,TST
26678,Udon Thani Airport,medium_airport,UTH
26679,Sakon Nakhon Airport,medium_airport,SNO
26680,Surin Airport,medium_airport,PXR
26681,Khon Kaen Airport,medium_airport,KKC
26682,Loei Airport,medium_airport,LOE
26684,Buri Ram Airport,medium_airport,BFV
26685,Nakhon Ratchasima Airport,medium_airport,NAK
26687,Ubon Ratchathani Airport,medium_airport,UBP
26688,Roi Et Airport,medium_airport,ROI
26689,Nakhon Phanom Airport,medium_airport,KOP
301325,Mvuu Camp Airport,small_airport,VUU
26690,Buon Ma Thuot Airport,medium_airport,BMV
26691,Chu Lai International Airport,small_airport,VCL
26692,Cat Bi International Airport,medium_airport,HPH
301824,Cà Mau Airport,medium_airport,CAH
26693,Cam Ranh Airport,medium_airport,CXR
26694,Co Ong Airport,medium_airport,VCS
26695,Can Tho International Airport,medium_airport,VCA
26696,Dien Bien Phu Airport,medium_airport,DIN
30923,Lien Khuong Airport,medium_airport,DLI
26697,Da Nang International Airport,large_airport,DAD
301326,Las Malvinas/Echarate Airport,small_airport,VVN
26700,Noi Bai International Airport,large_airport,HAN
32382,Na-San Airport,small_airport,SQH
26701,Nha Trang Air Base,closed,NHA
26702,Phu Bai Airport,medium_airport,HUI
26703,Phu Cat Airport,medium_airport,UIH
26704,Pleiku Airport,medium_airport,PXU
26705,Phu Quoc International Airport,medium_airport,PQC
26706,Phan Rang Airport,small_airport,PHA
32580,Rach Gia Airport,medium_airport,VKG
26707,Dong Tac Airport,medium_airport,TBB
26708,Tan Son Nhat International Airport,large_airport,SGN
327354,Tho Xuan Airport,small_airport,THD
332254,Vân Đồn International Airport,medium_airport,VDO
26709,Vinh Airport,medium_airport,VII
32601,Vung Tau Airport,small_airport,VTG
26710,Ann Airport,small_airport,VBA
26712,Bagan Airport,small_airport,NYU
26713,Banmaw Airport,small_airport,BMO
32605,Bokpyinn Airport,small_airport,VBP
26716,Dawei Airport,medium_airport,TVY
26717,Naypyidaw Airport,medium_airport,NYT
31516,Gangaw Airport,small_airport,GAW
29930,Gwa Airport,small_airport,GWA
26718,Heho Airport,medium_airport,HEH
26719,Hommalinn Airport,small_airport,HOX
32450,Tilin Airport,small_airport,TIO
26720,Kengtung Airport,medium_airport,KET
31749,Kanti Airport,small_airport,KHM
26721,Kalay Airport,small_airport,KMV
26722,Kyaukpyu Airport,medium_airport,KYP
26723,Kawthoung Airport,medium_airport,KAW
30051,Kyauktu Airport,small_airport,KYT
26724,Loikaw Airport,medium_airport,LIW
26725,Lashio Airport,medium_airport,LSH
26727,Mandalay International Airport,large_airport,MDL
26728,Myeik Airport,medium_airport,MGZ
26729,Myitkyina Airport,medium_airport,MYT
26730,Mawlamyine Airport,small_airport,MNU
31901,Manaung Airport,small_airport,MGU
26731,Momeik Airport,medium_airport,MOE
26732,Mong Hsat Airport,medium_airport,MOG
31897,Mong Tong Airport,small_airport,MGK
30101,Magway Airport,small_airport,MWQ
32612,Monywar Airport,small_airport,NYW
26734,Namsang Airport,medium_airport,NMS
32039,Namtu Airport,small_airport,NMT
26735,Hpa-N Airport,small_airport,PAA
30251,Pauk Airport,small_airport,PAU
26736,Pathein Airport,small_airport,BSX
32618,Hpapun Airport,small_airport,PPU
26737,Putao Airport,medium_airport,PBU
30234,Pakhokku Airport,small_airport,PKK
26738,Pyay Airport,small_airport,PRU
26740,Sittwe Airport,medium_airport,AKY
26741,Thandwe Airport,medium_airport,SNW
26742,Tachileik Airport,medium_airport,THL
32714,Ye Airport,small_airport,XYE
26744,Yangon International Airport,large_airport,RGN
25589,Kenmore Air Harbor Seaplane Base,seaplane_base,LKE
25606,Roche Harbor Airport,small_airport,RCE
3270,Maranggo Airport,small_airport,TQQ
26745,Hasanuddin International Airport,large_airport,UPG
41411,Tampa Padang Airport,small_airport,MJU
314297,Wabag Airport,closed,WAB
26746,Frans Kaisiepo Airport,medium_airport,BIK
41415,Moanamani Airport,small_airport,ONI
41416,Wagethe Airport,small_airport,WET
26747,Nabire Airport,medium_airport,NBX
41417,Illaga Airport,small_airport,ILA
41418,Kokonau Airport,small_airport,KOX
41419,Serui Airport,small_airport,ZRI
26748,Moses Kilangin Airport,medium_airport,TIM
41420,Enarotali Airport,small_airport,EWI
316463,Andriamena Airport,small_airport,WAD
26749,Selaparang Airport,small_airport,AMI
26750,Muhammad Salahuddin Airport,small_airport,BMU
26751,Ngurah Rai (Bali) International Airport,large_airport,DPS
299629,Lombok International Airport,medium_airport,LOP
26752,Sumbawa Besar Airport,small_airport,SWQ
26753,Tambolaka Airport,small_airport,TMC
26754,Umbu Mehang Kunda Airport,small_airport,WGP
331735,Bua Airport,small_airport,LLO
332202,Yogyakarta International Airport,medium_airport,YIA
41422,Arso Airport,small_airport,ARJ
41423,Bokondini Airport,small_airport,BUI
41425,Sarmi Airport,small_airport,ZRM
26755,Sentani International Airport,large_airport,DJJ
41426,Lereh Airport,small_airport,LHI
41427,Mulia Airport,small_airport,LII
41428,Oksibil Airport,small_airport,OKL
41429,Waris Airport,small_airport,WAR
41430,Senggeh Airport,small_airport,SEH
41431,Ubrub Airport,small_airport,UBR
26756,Wamena Airport,medium_airport,WMX
41432,Mindiptana Airport,small_airport,MDP
41433,Bade Airport,small_airport,BXD
26757,Mopah Airport,medium_airport,MKQ
41435,Okaba Airport,small_airport,OKQ
41436,Kepi Airport,small_airport,KEI
41437,Tanah Merah Airport,small_airport,TMH
26758,Tanjung Harapan Airport,small_airport,TJS
35277,Datadawai Airport,small_airport,DTD
26759,Kalimarau Airport,medium_airport,BEJ
26760,Sultan Aji Muhamad Sulaiman Airport,small_airport,BPN
26762,Juwata Airport,medium_airport,TRK
26764,Tanjung Santan Airport,small_airport,TSX
26765,Bunyu Airport,small_airport,BYQ
31540,Gamarmalamo Airport,small_airport,GLX
331796,Buli Airport,small_airport,PGQ
26767,Jalaluddin Airport,small_airport,GTO
26768,Naha Airport,medium_airport,NAH
41440,Sultan Bantilan Airport,small_airport,TLI
31523,Gebe Airport,small_airport,GEB
31720,Kao Airport,small_airport,KAZ
26769,Mutiara Airport,medium_airport,PLW
26770,Sam Ratulangi Airport,medium_airport,MDC
31924,Melangguane Airport,small_airport,MNA
26771,Kasiguncu Airport,medium_airport,PSJ
26772,Pitu Airport,medium_airport,OTI
26773,Sultan Babullah Airport,medium_airport,TTE
26774,Syukuran Aminuddin Amir Airport,medium_airport,LUW
41405,Buol Airport,small_airport,UOL
316465,Waverney Airport,small_airport,WAN
26775,Batu Licin Airport,small_airport,BTW
26777,Iskandar Airport,small_airport,PKN
31730,Gusti Syamsir Alam Airport,small_airport,KBU
26778,Warukin Airport,medium_airport,TJG
26779,Syamsudin Noor Airport,small_airport,BDJ
26780,Tjilik Riwut Airport,small_airport,PKY
26781,Sampit(Hasan) Airport,small_airport,SMQ
30623,Amahai Airport,small_airport,AHI
41389,Bandanaira Airport,small_airport,NDA
30934,Rar Gwamar Airport,small_airport,DOB
41443,"Mangole Airport, Falabisahaya",small_airport,MAL
333039,Karel Sadsuitubun Airport,medium_airport,LUV
41390,Namrole Airport,small_airport,NRE
41444,Oesman Sadik Airport,small_airport,LAH
32407,Saumlaki/Olilit Airport,small_airport,SXK
26782,Nangasuri Airport,small_airport,BJK
41445,Emalamo Sanana Airport,small_airport,SQN
26784,"Pattimura Airport, Ambon",medium_airport,AMQ
41447,Namlea Airport,small_airport,NAM
32424,Taliabu Island Airport,small_airport,TAX
42251,"Wahai,Seram Island",small_airport,WBA
26785,Abdul Rachman Saleh Airport,small_airport,MLG
30846,Ngloram Airport,small_airport,CPF
26787,Adi Sutjipto International Airport,small_airport,JOG
26788,Adi Sumarmo Wiryokusumo Airport,small_airport,SOC
26789,Juanda International Airport,large_airport,SUB
26790,Achmad Yani Airport,small_airport,SRG
32389,Trunojoyo Airport,small_airport,SUP
42250,Dewadaru - Kemujan Island,small_airport,KWB
41448,Stenkol Airport,small_airport,NTI
41449,Abresso Airport,small_airport,RSK
41450,Kebar Airport,small_airport,KEQ
26791,Fakfak Airport,medium_airport,FKQ
41451,Inanwatan Airport,small_airport,INX
26792,Kaimana Airport,medium_airport,KNG
41452,Merdei Airport,small_airport,RDE
333091,Marinda Airport,small_airport,RJM
26793,Babo Airport,medium_airport,BXB
26794,Rendani Airport,medium_airport,MKW
32488,Teminabuan Airport,small_airport,TXM
41453,Wasior Airport,small_airport,WSR
42249,Bajawa Soa Airport,small_airport,BJW
26796,Maumere(Wai Oti) Airport,small_airport,MOF
26797,Ende (H Hasan Aroeboesman) Airport,small_airport,ENE
26798,Frans Sales Lega Airport,small_airport,RTG
26799,Mali Airport,small_airport,ARD
26800,Komodo Airport,small_airport,LBJ
41482,Sabu-Tardanu Airport,small_airport,SAU
26801,El Tari Airport,small_airport,KOE
26802,Betoambari Airport,small_airport,BUW
333072,Matahora Airport,medium_airport,WNI
311020,Selayar/Aroepala Airport,small_airport,KSR
26803,Andi Jemma Airport,small_airport,MXB
26804,Soroako Airport,small_airport,SQR
26805,Pongtiku Airport,small_airport,TTR
26806,Wolter Monginsidi Airport,small_airport,KDI
32634,Dominique Edward Osok Airport,large_airport,SOQ
25692,Stebbins Airport,small_airport,WBB
309969,Wapolu Airport,small_airport,WBC
26807,Bintulu Airport,medium_airport,BTU
30770,Belaga Airport,small_airport,BLG
31851,Long Semado Airport,small_airport,LSM
31816,Long Lellang Airport,small_airport,LGL
26808,Kuching International Airport,medium_airport,KCH
32086,Long Seridan Airport,small_airport,ODN
26809,Limbang Airport,medium_airport,LMN
31918,Mukah Airport,small_airport,MKM
32639,Long Akah Airport,small_airport,LKH
26810,Marudi Airport,medium_airport,MUR
30793,Sematan Airport,small_airport,BSE
31770,Kapit Airport,small_airport,KPI
30764,Bakalalan Airport,small_airport,BKM
26811,Miri Airport,medium_airport,MYY
26812,Sibu Airport,medium_airport,SBW
26820,Tanjung Manis Airport,small_airport,TGC
31854,Long Sukang Airport,small_airport,LSU
31866,Lawas Airport,small_airport,LWY
32289,Simanggang Airport,closed,SGG
30682,Bario Airport,medium_airport,BBN
32330,Semporna Airport,small_airport,SMM
26813,Lahad Datu Airport,medium_airport,LDU
32434,Telupid Airport,small_airport,TEL
31746,Keningau Airport,small_airport,KGU
32408,Sahabat [Sahabat 16] Airport,small_airport,SXS
26814,Kota Kinabalu International Airport,medium_airport,BKI
26815,Labuan Airport,medium_airport,LBU
32462,Tomanggong Airport,small_airport,TMG
31550,Long Pasia Airport,small_airport,GSA
32352,Sepulot Airport,small_airport,SPE
41321,Pamol Airport,small_airport,PAY
32219,Ranau Airport,small_airport,RNU
26816,Sandakan Airport,medium_airport,SDK
31785,Kudat Airport,small_airport,KUD
26817,Tawau Airport,medium_airport,TWU
26818,Mulu Airport,medium_airport,MZV
26819,Brunei International Airport,large_airport,BWN
25695,Parker County Airport,small_airport,WEA
316467,Wedau Airport,small_airport,WED
316477,Wagau Airport,closed,WGU
316478,Wagny Airport,closed,WGY
319529,Welshpool Airport,small_airport,WHL
3272,Nusawiru Airport,small_airport,CJN
26821,Sultan Syarif Kasim Ii (Simpang Tiga) Airport,medium_airport,PKU
26822,Pinang Kampai Airport,medium_airport,DUM
41457,Rokot Airport,small_airport,RKO
32282,Sungai Pakning Bengkalis Airport,small_airport,SEQ
32452,Sei Bati Airport,small_airport,TJB
333068,Kertajati International Airport,medium_airport,KJT
26824,Husein Sastranegara International Airport,medium_airport,BDO
26825,Penggung Airport,small_airport,CBN
26826,Cibeureum Airport,small_airport,TSY
308946,RAF Wildenrath,closed,WID
26828,Hang Nadim International Airport,medium_airport,BTH
26829,Pasir Pangaraan Airport,small_airport,PPR
333092,Letung Airport,small_airport,LMU
26830,Raja Haji Fisabilillah International Airport,small_airport,TNJ
26831,Dabo Airport,small_airport,SIQ
26832,Halim Perdanakusuma International Airport,medium_airport,HLP
26833,Tunggul Wulung Airport,medium_airport,CXP
26834,Pondok Cabe Air Base,small_airport,PCB
26835,Soekarno-Hatta International Airport,large_airport,CGK
26827,Radin Inten II (Branti) Airport,medium_airport,TKG
333624,Muhammad Taufik Kiemas Airport,small_airport,TFY
26836,Binaka Airport,medium_airport,GNS
26837,Aek Godang Airport,medium_airport,AEG
26839,Soewondo Air Force Base,medium_airport,MES
309577,Kualanamu International Airport,large_airport,KNO
26840,Silangit Airport,small_airport,DTB
41462,Sibisa Airport,small_airport,SIW
26841,Dr Ferdinand Lumban Tobing Airport,small_airport,FLZ
26842,H.AS. Hanandjoeddin International Airport,small_airport,TJQ
26843,Nanga Pinoh Airport,medium_airport,NPO
26844,Ketapang(Rahadi Usman) Airport,medium_airport,KTG
26845,Tarempa Airport,small_airport,MWK
26846,Ranai Airport,medium_airport,NTX
26847,Supadio Airport,medium_airport,PNK
26848,Pangsuma Airport,medium_airport,PSU
26849,Sintang(Susilo) Airport,medium_airport,SQG
26850,Sultan Thaha Airport,small_airport,DJB
310599,Muara Bungo Airport,small_airport,BUU
26852,Pangkal Pinang (Depati Amir) Airport,small_airport,PGK
26853,Fatmawati Soekarno Airport,medium_airport,BKS
26855,Sultan Mahmud Badaruddin II Airport,medium_airport,PLM
26856,Pendopo Airport,medium_airport,PDO
26857,Japura Airport,medium_airport,RGT
26858,Minangkabau International Airport,medium_airport,PDG
41468,Muko Muko Airport,small_airport,MPC
41469,Keluang Airport,small_airport,KLQ
41470,Bentayan Airport,small_airport,PXA
41471,Teuku Cut Ali Airport,small_airport,TPK
26859,Maimun Saleh Airport,small_airport,SBG
31889,Seunagan Airport,small_airport,MEQ
333093,Rembele Airport,medium_airport,TXE
26860,Lhok Sukon Airport,medium_airport,LSX
26861,Malikus Saleh Airport,small_airport,LSW
26862,Sultan Iskandar Muda International Airport,medium_airport,BTJ
313309,Berkley Municipal Heliport,closed,JBK
41326,Sungai Tiang Airport,small_airport,SXT
31888,Mersing Airport,small_airport,MEP
32404,Sitiawan Airport,small_airport,SWY
32472,Taiping (Tekah) Airport,small_airport,TPG
26864,Pulau Tioman Airport,medium_airport,TOD
26866,Sultan Abdul Halim Airport,medium_airport,AOR
26867,Butterworth Airport,medium_airport,BWH
26868,Sultan Ismail Petra Airport,medium_airport,KBR
26869,Kuantan Airport,medium_airport,KUA
26870,Kerteh Airport,medium_airport,KTE
26872,Sultan Azlan Shah Airport,medium_airport,IPH
26873,Senai International Airport,medium_airport,JHB
26874,Kuala Lumpur International Airport,large_airport,KUL
26875,Langkawi International Airport,medium_airport,LGK
26876,Malacca Airport,medium_airport,MKZ
26877,Sultan Mahmud Airport,medium_airport,TGG
26878,Penang International Airport,medium_airport,PEN
35209,Pulau Pangkor Airport,small_airport,PKG
41319,LTS Pulau Redang Airport,small_airport,RDN
26879,Sultan Abdul Aziz Shah International Airport,medium_airport,SZB
25802,Decatur Shores Airport,small_airport,DTR
309968,Wanuma Airport,small_airport,WNU
35136,Atauro Airport,small_airport,AUT
26880,Suai Airport,medium_airport,UAI
26881,Presidente Nicolau Lobato International Airport,medium_airport,DIL
26882,Cakung Airport,medium_airport,BCH
32577,Viqueque Airport,small_airport,VIQ
41475,Haliwen Airport,small_airport,ABU
41478,Gewayentana Airport,small_airport,LKA
41481,David Constantijn Saudale Airport,small_airport,RTI
41483,Sanggata/Sangkimah Airport,small_airport,SGQ
35279,Long Bawan Airport,small_airport,LBW
30806,Bontang Airport,small_airport,BXT
35281,Nunukan Airport,small_airport,NNX
41484,Tanah Grogot Airport,small_airport,TNB
35278,Long Apung Airport,small_airport,LPU
41490,Senipah Heliport,heliport,SZH
309970,Wasua Airport,small_airport,WSA
26884,Paya Lebar Air Base,medium_airport,QPG
26885,Tengah Air Base,medium_airport,TGA
25980,San Juan /Uganik/ Seaplane Base,seaplane_base,UGI
25981,Wiseman Airport,small_airport,WSM
26886,Seletar Airport,medium_airport,XSP
26887,Singapore Changi Airport,large_airport,SIN
307355,Wantoat Airport,small_airport,WTT
307311,Wuvulu Island Airport,small_airport,WUV
26048,Glendale Fokker Field,small_airport,GWV
328940,Urad Middle Banner,small_airport,WZQ
26128,Miami Seaplane Base,seaplane_base,MPB
317272,Blubber Bay Seaplane Base,seaplane_base,XBB
301809,Biniguni Airport,small_airport,XBN
317829,Xinguara Municipal Airport,small_airport,XIG
319516,Long Xuyên Airport,closed,XLO
313435,Maramag Airport,small_airport,XMA
319521,Quảng Ngãi Airfield,closed,XNG
332207,Xinbarag Youqi Baogede Airport,small_airport,XRQ
44992,Smolensk North Airport,medium_airport,LNX
311043,Vinh Long Airfield,small_airport,XVL
26323,Waukon Municipal Airport,small_airport,UKN
26888,Albany Airport,medium_airport,ALH
27319,Augustus Downs Airport,small_airport,AUD
317734,Lyall Harbour Seaplane Base,seaplane_base,YAJ
27321,Marla Airport,small_airport,MRP
27325,Aramac Airport,small_airport,AXC
27326,Andamooka Airport,small_airport,ADO
27328,Amata Airport,small_airport,AMT
299438,West Angelas Airport,small_airport,WLP
26890,Alpha Airport,medium_airport,ABH
317735,Maple Bay Seaplane Base,seaplane_base,YAQ
26891,Ararat Airport,medium_airport,ARY
26892,Argyle Airport,small_airport,GYL
26893,Armidale Airport,medium_airport,ARM
27342,Arrabury Airport,small_airport,AAB
26894,Aurukun Airport,small_airport,AUU
26895,Ayers Rock Connellan Airport,medium_airport,AYQ
26896,Ayr Airport,small_airport,AYR
26897,Brisbane Archerfield Airport,small_airport,ACF
26898,Northern Peninsula Airport,small_airport,ABM
26899,Barcaldine Airport,medium_airport,BCI
26900,Alice Springs Airport,medium_airport,ASP
27355,Badu Island Airport,small_airport,BDD
27356,Barkly Downs Airport,small_airport,BKP
26901,Brisbane International Airport,large_airport,BNE
26902,Gold Coast Airport,medium_airport,OOL
26903,Blackall Airport,medium_airport,BKQ
26904,Cairns International Airport,medium_airport,CNS
26905,Charleville Airport,medium_airport,CTL
38242,Bedford Downs Airport,small_airport,BDW
26906,Bendigo Airport,small_airport,BXG
26907,Birdsville Airport,medium_airport,BVI
298808,Bellburn Airstrip,small_airport,BXF
27369,Betoota Airport,small_airport,BTX
38248,Beagle Bay Airport,small_airport,BEE
298811,Boolgeeda,small_airport,OCM
27375,Balgo Hill Airport,small_airport,BQW
308918,Bull Harbour Water Aerodrome,seaplane_base,YBH
26908,Broken Hill Airport,medium_airport,BHQ
26909,Hamilton Island Airport,medium_airport,HTI
26910,Bedourie Airport,medium_airport,BEU
38249,Billiluna Airport,small_airport,BIW
27385,Bizant Airport,small_airport,BZP
26912,Bourke Airport,medium_airport,BRK
26913,Burketown Airport,small_airport,BUC
26914,Benalla Airport,medium_airport,BLN
27388,Balcanoona Airport,small_airport,LCN
27391,Bollon Airport,small_airport,BLS
26915,Busselton Regional Airport,small_airport,BQB
26917,Mount Isa Airport,medium_airport,ISA
26918,Sunshine Coast Airport,medium_airport,MCY
26919,Mackay Airport,medium_airport,MKY
26920,Ballina Byron Gateway Airport,medium_airport,BNK
26921,Bairnsdale Airport,medium_airport,BSJ
29715,Boigu Airport,small_airport,GIC
26922,Oakey Airport,medium_airport,OKY
26923,Boulia Airport,medium_airport,BQL
27409,Brampton Island Airport,small_airport,BMP
26924,Proserpine Whitsunday Coast Airport,medium_airport,PPP
316461,Telegraph Harbour Seaplane Base,seaplane_base,YBQ
26925,Rockhampton Airport,medium_airport,ROK
26926,Borroloola Airport,small_airport,BOX
26927,Broome International Airport,medium_airport,BME
26928,Balranald Airport,medium_airport,BZD
27414,Brunette Downs Airport,small_airport,BTD
26929,Brewarrina Airport,medium_airport,BWQ
26930,Barimunya Airport,small_airport,BYP
26932,Bathurst Airport,medium_airport,BHS
26933,Bathurst Island Airport,medium_airport,BRT
26934,Townsville Airport,medium_airport,TSV
26935,Blackwater Airport,medium_airport,BLT
26936,Bundaberg Airport,medium_airport,BDB
