Airport_ID,Name,Type,City,Country_Code,IATA,Latitude,Longitude,Altitude
6047,Las Breas Airport,medium_airport,Taltal,CL,TTC,-25.564300537109375,-70.37590026855469,2580
6048,Pichoy Airport,medium_airport,Valdivia,CL,ZAL,-39.6500015259,-73.0860977173,59
6050,Viña del mar Airport,medium_airport,Viña Del Mar,CL,KNA,-32.9496,-71.4786,461
148,Amarais Airport,small_airport,Campinas,BR,CPQ,-22.85919952392578,-47.10820007324219,2008
151,Botucatu - Tancredo de Almeida Neves Airport,small_airport,Botucatu,BR,QCJ,-22.939501,-48.467999,3012
155,Senadora Eunice Micheles Airport,small_airport,São Paulo De Olivença,BR,OLC,-3.46792950765,-68.9204120636,335
156,Sorocaba Airport,small_airport,Sorocaba,BR,SOD,-23.478001,-47.490002,2077
30157,Fazenda Santa Maria Airport,small_airport,Monções,BR,0,-20.848899841308594,-50.07939910888672,1525
158,Dracena Airport,small_airport,Dracena,BR,QDC,-21.460500717163086,-51.60689926147461,1220
30235,Usina Catanduva Airport,small_airport,Palmares Paulista,BR,0,-21.12689971923828,-48.84469985961914,1860
29864,Fazenda Constância Airport,small_airport,Altair,BR,0,-20.48859977722168,-49.1880989074707,1673
29887,Garça Airport,small_airport,Garça,BR,0,-22.1835994720459,-49.65610122680664,2182
307446,Saidor Airport,small_airport,Saidor,PG,SDI,-5.62713888889,146.462777778,83
29985,Jaboticabal Airport,small_airport,Jaboticabal,BR,0,-21.229999542236328,-48.284698486328125,2024
174,Jales Airport,small_airport,Jales,BR,JLS,-20.292999267578125,-50.5463981628418,1496
30374,São Joaquim da Barra Airport,small_airport,São Joaquim Da Barra,BR,0,-20.593299865722656,-47.842201232910156,2136
29863,Fazenda Barra do Agudo Airport,small_airport,Morro Agudo,BR,0,-20.808300018310547,-48.221900939941406,1608
30146,Mococa Airport,small_airport,Mococa,BR,QOA,-21.48780059814453,-47.034400939941406,2116
30089,Lucélia Airport,small_airport,Lucélia,BR,0,-21.749399185180664,-51.0182991027832,1476
30067,Leme Airport,small_airport,Leme,BR,0,-22.226900100708008,-47.382198333740234,2024
183,Lençóis Paulista Airport,small_airport,Lençóis Paulista,BR,QGC,-22.578399658203125,-48.774600982666016,2039
30121,Matão Airport,small_airport,Matão,BR,0,-21.62310028076172,-48.352500915527344,2083
30141,Mirassol Airport,small_airport,Mirassol,BR,0,-20.807199478149414,-49.48609924316406,1916
30148,Mogi Mirim Airport,small_airport,Mogi Mirim,BR,0,-22.40999984741211,-46.90530014038086,2274
30197,Novo Horizonte Airport,small_airport,Novo Horizonte,BR,0,-21.497800827026367,-49.23440170288086,1526
190,Aeroclube Airport,small_airport,Nova Iguaçu,BR,QNV,-22.74530029296875,-43.46030044555664,164
192,Ourinhos Airport,small_airport,Ourinhos,BR,OUS,-22.96649932861328,-49.913299560546875,1532
